cell_x,cell_y,gt_label,pred_label
8588.0,8743.0,stromal cells,other
6993.0,8734.0,epithelial cells,stromal cells
7525.0,8781.0,immune cells,immune cells
8308.0,8183.0,epithelial cells,other
7358.0,8827.0,immune cells,immune cells
8722.0,8099.0,immune cells,epithelial cells
8546.0,6694.0,epithelial cells,epithelial cells
9536.0,7724.0,immune cells,epithelial cells
7142.0,8270.0,stromal cells,stromal cells
7084.0,6914.0,stromal cells,stromal cells
9219.0,8360.0,immune cells,immune cells
7296.0,7198.0,immune cells,stromal cells
7368.0,6977.0,immune cells,stromal cells
7358.0,7012.0,immune cells,stromal cells
8927.0,7236.0,immune cells,immune cells
9100.0,7373.0,immune cells,epithelial cells
7325.0,6944.0,stromal cells,stromal cells
8782.0,7163.0,immune cells,epithelial cells
9756.0,7578.0,epithelial cells,immune cells
8012.0,7319.0,stromal cells,stromal cells
9730.0,8275.0,epithelial cells,other
8514.0,6879.0,immune cells,immune cells
7409.0,9404.0,immune cells,immune cells
9203.0,9052.0,immune cells,immune cells
7523.0,9011.0,immune cells,immune cells
8725.0,9066.0,epithelial cells,epithelial cells
7514.0,6707.0,immune cells,immune cells
8385.0,8700.0,stromal cells,stromal cells
8019.0,6963.0,immune cells,other
8885.0,6755.0,epithelial cells,epithelial cells
8823.0,6668.0,stromal cells,other
9391.0,8252.0,stromal cells,stromal cells
8825.0,7909.0,immune cells,other
8854.0,7527.0,immune cells,immune cells
8157.0,9228.0,stromal cells,stromal cells
8935.0,7034.0,immune cells,other
7688.0,7734.0,immune cells,other
9413.0,8166.0,epithelial cells,immune cells
9641.0,8195.0,epithelial cells,epithelial cells
9712.0,8609.0,immune cells,immune cells
8405.0,9260.0,stromal cells,immune cells
9493.0,7721.0,immune cells,other
9682.0,8599.0,immune cells,epithelial cells
9236.0,9371.0,immune cells,other
7001.0,6691.0,epithelial cells,stromal cells
7947.0,7031.0,epithelial cells,other
8317.0,7989.0,immune cells,other
6932.0,9127.0,stromal cells,stromal cells
9283.0,9120.0,immune cells,immune cells
8431.0,9501.0,immune cells,other
7540.0,7672.0,stromal cells,stromal cells
9375.0,8464.0,immune cells,immune cells
8886.0,9459.0,epithelial cells,immune cells
8776.0,9209.0,epithelial cells,epithelial cells
7366.0,7782.0,stromal cells,immune cells
8815.0,7647.0,immune cells,other
8818.0,6732.0,stromal cells,immune cells
9463.0,9152.0,epithelial cells,immune cells
7704.0,6530.0,immune cells,immune cells
8257.0,9010.0,immune cells,immune cells
7225.0,7172.0,stromal cells,stromal cells
9115.0,7670.0,epithelial cells,immune cells
8807.0,7221.0,immune cells,stromal cells
7961.0,6705.0,stromal cells,other
8257.0,9010.0,immune cells,immune cells
8520.0,8333.0,immune cells,stromal cells
7798.0,6973.0,immune cells,immune cells
8580.0,9094.0,immune cells,other
8257.0,6525.0,stromal cells,immune cells
7252.0,6803.0,immune cells,other
8418.0,7856.0,stromal cells,immune cells
8447.0,6819.0,stromal cells,stromal cells
8443.0,9475.0,immune cells,immune cells
7290.0,6890.0,immune cells,epithelial cells
8541.0,9487.0,immune cells,immune cells
9862.0,6548.0,immune cells,immune cells
8833.0,8588.0,stromal cells,other
8832.0,7339.0,immune cells,other
7981.0,8954.0,stromal cells,stromal cells
8551.0,7561.0,immune cells,immune cells
9233.0,7776.0,immune cells,other
8965.0,7252.0,immune cells,other
7164.0,6977.0,immune cells,other
7987.0,7367.0,immune cells,epithelial cells
9491.0,9272.0,epithelial cells,other
7659.0,7611.0,stromal cells,stromal cells
9459.0,9236.0,epithelial cells,epithelial cells
9128.0,8393.0,epithelial cells,epithelial cells
9808.0,9185.0,immune cells,other
7093.0,7148.0,stromal cells,stromal cells
9009.0,8304.0,epithelial cells,epithelial cells
8547.0,6608.0,epithelial cells,other
7312.0,6974.0,immune cells,epithelial cells
9386.0,9078.0,epithelial cells,immune cells
9473.0,8804.0,immune cells,epithelial cells
9577.0,6666.0,epithelial cells,epithelial cells
9525.0,8788.0,immune cells,other
8474.0,9136.0,immune cells,other
7607.0,9120.0,stromal cells,other
8085.0,7956.0,stromal cells,other
7727.0,7829.0,stromal cells,stromal cells
7865.0,7198.0,stromal cells,immune cells
8507.0,7578.0,immune cells,stromal cells
8257.0,6525.0,stromal cells,immune cells
9019.0,6698.0,epithelial cells,epithelial cells
8729.0,9347.0,epithelial cells,epithelial cells
9159.0,7925.0,stromal cells,other
9386.0,6838.0,immune cells,other
7643.0,6582.0,immune cells,stromal cells
8820.0,7180.0,immune cells,immune cells
9200.0,9101.0,immune cells,other
9541.0,8060.0,epithelial cells,epithelial cells
8650.0,8749.0,immune cells,stromal cells
9525.0,7109.0,epithelial cells,epithelial cells
9240.0,8430.0,epithelial cells,epithelial cells
7856.0,6764.0,stromal cells,other
7627.0,7082.0,epithelial cells,other
7097.0,7848.0,epithelial cells,immune cells
7065.0,8583.0,stromal cells,other
9509.0,8061.0,epithelial cells,immune cells
9167.0,9437.0,immune cells,other
9354.0,8559.0,epithelial cells,epithelial cells
8588.0,8489.0,stromal cells,stromal cells
7452.0,6904.0,immune cells,stromal cells
8443.0,7918.0,immune cells,epithelial cells
8919.0,9298.0,immune cells,other
7144.0,7310.0,immune cells,epithelial cells
7359.0,9032.0,stromal cells,immune cells
8577.0,8087.0,stromal cells,other
8546.0,7753.0,immune cells,stromal cells
8891.0,6708.0,epithelial cells,other
8312.0,7217.0,immune cells,immune cells
9718.0,8906.0,epithelial cells,epithelial cells
8846.0,8440.0,immune cells,epithelial cells
9783.0,6564.0,stromal cells,immune cells
7301.0,6684.0,immune cells,other
7296.0,7198.0,immune cells,stromal cells
9312.0,8901.0,epithelial cells,epithelial cells
7447.0,9305.0,immune cells,stromal cells
6988.0,7928.0,stromal cells,stromal cells
8151.0,8987.0,immune cells,stromal cells
8849.0,8815.0,epithelial cells,epithelial cells
7758.0,6860.0,epithelial cells,other
8936.0,6938.0,immune cells,immune cells
9588.0,6744.0,stromal cells,immune cells
9722.0,7935.0,immune cells,other
9067.0,8818.0,immune cells,other
9658.0,8544.0,immune cells,immune cells
7949.0,7124.0,epithelial cells,stromal cells
8598.0,7772.0,immune cells,epithelial cells
8995.0,9051.0,immune cells,immune cells
9020.0,6921.0,epithelial cells,epithelial cells
9264.0,9046.0,immune cells,other
8952.0,7187.0,epithelial cells,other
8916.0,8997.0,immune cells,other
9691.0,7900.0,epithelial cells,epithelial cells
7611.0,7708.0,epithelial cells,stromal cells
7436.0,9221.0,immune cells,epithelial cells
8891.0,7522.0,immune cells,other
8922.0,6746.0,epithelial cells,epithelial cells
7670.0,7089.0,stromal cells,stromal cells
9644.0,8716.0,epithelial cells,other
7540.0,7672.0,stromal cells,stromal cells
8786.0,8523.0,immune cells,immune cells
8614.0,7507.0,stromal cells,stromal cells
8206.0,6820.0,immune cells,stromal cells
7247.0,8056.0,epithelial cells,stromal cells
9017.0,9123.0,immune cells,immune cells
7609.0,7794.0,immune cells,epithelial cells
9020.0,7473.0,epithelial cells,epithelial cells
8792.0,9002.0,immune cells,immune cells
8290.0,7103.0,immune cells,epithelial cells
7334.0,6990.0,immune cells,immune cells
8685.0,9113.0,epithelial cells,other
9671.0,8642.0,immune cells,immune cells
7858.0,8886.0,stromal cells,stromal cells
9753.0,6575.0,epithelial cells,epithelial cells
8475.0,6805.0,stromal cells,other
7867.0,7419.0,stromal cells,other
8481.0,8836.0,immune cells,other
8497.0,8881.0,stromal cells,other
9467.0,7119.0,epithelial cells,epithelial cells
9479.0,8090.0,epithelial cells,epithelial cells
8107.0,6740.0,epithelial cells,immune cells
8109.0,6583.0,epithelial cells,other
9386.0,8493.0,immune cells,epithelial cells
8793.0,6589.0,immune cells,other
7694.0,8969.0,immune cells,stromal cells
8159.0,9377.0,immune cells,immune cells
8328.0,8036.0,immune cells,immune cells
8608.0,9025.0,stromal cells,stromal cells
9668.0,8663.0,immune cells,other
9780.0,8685.0,epithelial cells,other
8651.0,8252.0,immune cells,immune cells
8590.0,9273.0,immune cells,immune cells
9017.0,9123.0,immune cells,immune cells
9714.0,9129.0,epithelial cells,other
9044.0,6985.0,immune cells,other
9098.0,6929.0,epithelial cells,epithelial cells
9560.0,7603.0,epithelial cells,immune cells
8223.0,8941.0,immune cells,epithelial cells
7542.0,6825.0,immune cells,stromal cells
8967.0,9264.0,immune cells,other
7744.0,7086.0,stromal cells,stromal cells
8901.0,7947.0,immune cells,immune cells
7516.0,7217.0,stromal cells,other
9209.0,7240.0,epithelial cells,epithelial cells
9154.0,9143.0,immune cells,other
9624.0,7227.0,epithelial cells,immune cells
8787.0,7665.0,immune cells,immune cells
7383.0,8901.0,epithelial cells,epithelial cells
8767.0,8860.0,epithelial cells,epithelial cells
9763.0,8988.0,epithelial cells,stromal cells
9415.0,8376.0,immune cells,stromal cells
9212.0,8434.0,epithelial cells,other
9206.0,8408.0,epithelial cells,immune cells
8909.0,7801.0,immune cells,epithelial cells
8447.0,6665.0,stromal cells,stromal cells
7368.0,8471.0,immune cells,stromal cells
9749.0,8203.0,epithelial cells,immune cells
9124.0,6905.0,epithelial cells,epithelial cells
9618.0,6643.0,epithelial cells,epithelial cells
8830.0,8257.0,epithelial cells,immune cells
8906.0,7459.0,immune cells,immune cells
9375.0,6796.0,epithelial cells,epithelial cells
7657.0,9178.0,epithelial cells,other
8691.0,9041.0,immune cells,other
8270.0,8485.0,immune cells,immune cells
9513.0,7697.0,immune cells,other
9376.0,7101.0,epithelial cells,epithelial cells
8486.0,6917.0,immune cells,unmatched
8725.0,7399.0,immune cells,other
9120.0,8349.0,stromal cells,epithelial cells
8878.0,7621.0,epithelial cells,epithelial cells
8792.0,8357.0,immune cells,other
7142.0,8270.0,stromal cells,stromal cells
8895.0,7870.0,immune cells,immune cells
8513.0,9493.0,immune cells,stromal cells
8511.0,7264.0,immune cells,immune cells
9714.0,9129.0,epithelial cells,other
9186.0,9076.0,immune cells,other
9439.0,8319.0,immune cells,immune cells
8356.0,6681.0,epithelial cells,other
7535.0,8552.0,epithelial cells,stromal cells
8523.0,9347.0,immune cells,immune cells
8457.0,7116.0,epithelial cells,other
8901.0,7107.0,immune cells,immune cells
8930.0,9358.0,immune cells,stromal cells
8950.0,6707.0,epithelial cells,epithelial cells
8592.0,7730.0,stromal cells,stromal cells
8719.0,8659.0,immune cells,other
8765.0,9012.0,immune cells,other
8263.0,7944.0,immune cells,epithelial cells
8783.0,6726.0,stromal cells,immune cells
8829.0,7582.0,immune cells,immune cells
9720.0,8632.0,immune cells,epithelial cells
9361.0,6843.0,immune cells,stromal cells
6891.0,9453.0,stromal cells,stromal cells
9101.0,8766.0,immune cells,epithelial cells
8477.0,7038.0,stromal cells,other
7308.0,6562.0,stromal cells,other
8173.0,9209.0,immune cells,stromal cells
7461.0,9464.0,immune cells,other
8896.0,9493.0,stromal cells,other
9753.0,9072.0,epithelial cells,epithelial cells
7337.0,7133.0,immune cells,immune cells
8630.0,8152.0,immune cells,other
9114.0,7454.0,epithelial cells,epithelial cells
8396.0,8443.0,stromal cells,stromal cells
8244.0,9010.0,immune cells,immune cells
7454.0,9364.0,immune cells,stromal cells
9193.0,7935.0,epithelial cells,epithelial cells
9026.0,7325.0,immune cells,other
7625.0,6884.0,stromal cells,immune cells
9800.0,6528.0,epithelial cells,epithelial cells
8914.0,9462.0,epithelial cells,other
8484.0,9106.0,immune cells,stromal cells
8827.0,7787.0,immune cells,immune cells
8722.0,8039.0,immune cells,other
8886.0,6789.0,epithelial cells,immune cells
8498.0,7093.0,immune cells,epithelial cells
7501.0,6543.0,immune cells,immune cells
9869.0,7926.0,stromal cells,other
9403.0,6919.0,epithelial cells,epithelial cells
9349.0,7090.0,epithelial cells,epithelial cells
9427.0,8441.0,immune cells,other
8541.0,9364.0,immune cells,other
8633.0,8297.0,epithelial cells,other
9048.0,8302.0,epithelial cells,epithelial cells
7515.0,6847.0,immune cells,stromal cells
9345.0,8937.0,epithelial cells,other
8994.0,7819.0,immune cells,other
9153.0,9261.0,immune cells,epithelial cells
7648.0,7499.0,stromal cells,stromal cells
8709.0,8742.0,immune cells,epithelial cells
8648.0,8795.0,immune cells,epithelial cells
8674.0,7742.0,stromal cells,stromal cells
9480.0,7636.0,epithelial cells,other
8312.0,7969.0,immune cells,immune cells
9221.0,7836.0,stromal cells,epithelial cells
9215.0,9004.0,immune cells,other
9418.0,8934.0,immune cells,immune cells
8870.0,9184.0,epithelial cells,epithelial cells
9653.0,9211.0,immune cells,other
8140.0,9021.0,immune cells,other
8735.0,7873.0,immune cells,other
7547.0,8493.0,stromal cells,other
7428.0,9112.0,epithelial cells,immune cells
9046.0,7041.0,immune cells,immune cells
8192.0,7272.0,stromal cells,stromal cells
9786.0,9135.0,immune cells,other
8474.0,9034.0,immune cells,immune cells
8761.0,8062.0,immune cells,other
9781.0,9098.0,epithelial cells,immune cells
7477.0,8382.0,epithelial cells,other
7755.0,7898.0,stromal cells,epithelial cells
9112.0,8801.0,immune cells,immune cells
8982.0,9391.0,epithelial cells,epithelial cells
7694.0,7133.0,epithelial cells,other
9215.0,7767.0,immune cells,other
8351.0,8364.0,immune cells,other
8922.0,6746.0,epithelial cells,epithelial cells
9356.0,9337.0,epithelial cells,epithelial cells
8330.0,8395.0,stromal cells,stromal cells
7597.0,8103.0,epithelial cells,immune cells
7328.0,6687.0,immune cells,other
9791.0,8269.0,immune cells,immune cells
9555.0,8505.0,stromal cells,epithelial cells
8839.0,6989.0,immune cells,stromal cells
8875.0,8357.0,immune cells,immune cells
9309.0,8273.0,immune cells,other
8266.0,8804.0,immune cells,other
8195.0,7290.0,epithelial cells,stromal cells
8838.0,8208.0,epithelial cells,immune cells
8963.0,6907.0,immune cells,unmatched
9544.0,9302.0,immune cells,epithelial cells
8154.0,9473.0,epithelial cells,stromal cells
8653.0,8714.0,epithelial cells,immune cells
8857.0,6626.0,epithelial cells,immune cells
8872.0,7005.0,immune cells,immune cells
7278.0,7267.0,stromal cells,stromal cells
8803.0,8056.0,stromal cells,epithelial cells
7420.0,9092.0,stromal cells,other
8708.0,8044.0,immune cells,immune cells
8007.0,6990.0,stromal cells,immune cells
7443.0,6536.0,immune cells,immune cells
8261.0,7992.0,epithelial cells,epithelial cells
9315.0,8701.0,immune cells,other
8319.0,9237.0,stromal cells,stromal cells
7165.0,7815.0,stromal cells,immune cells
8890.0,9035.0,epithelial cells,other
8081.0,9474.0,epithelial cells,immune cells
8993.0,9423.0,epithelial cells,immune cells
9165.0,7863.0,stromal cells,epithelial cells
7987.0,7334.0,stromal cells,stromal cells
7001.0,9274.0,immune cells,immune cells
8640.0,8091.0,immune cells,other
9376.0,6706.0,epithelial cells,epithelial cells
9390.0,8403.0,immune cells,other
7261.0,8264.0,stromal cells,stromal cells
7924.0,6984.0,stromal cells,immune cells
9230.0,9338.0,epithelial cells,epithelial cells
9298.0,8765.0,epithelial cells,epithelial cells
6946.0,6877.0,stromal cells,stromal cells
8552.0,7203.0,stromal cells,epithelial cells
7535.0,9292.0,immune cells,epithelial cells
9258.0,8798.0,epithelial cells,immune cells
7386.0,6896.0,immune cells,epithelial cells
9028.0,7120.0,immune cells,other
7833.0,7668.0,stromal cells,other
8807.0,7221.0,immune cells,stromal cells
9855.0,8549.0,immune cells,stromal cells
8426.0,8140.0,immune cells,other
8799.0,7171.0,immune cells,other
6912.0,7084.0,stromal cells,stromal cells
9148.0,9094.0,immune cells,immune cells
9263.0,7746.0,immune cells,immune cells
8832.0,7990.0,immune cells,immune cells
9309.0,9142.0,immune cells,epithelial cells
8845.0,8944.0,epithelial cells,epithelial cells
8865.0,8656.0,stromal cells,immune cells
8510.0,7651.0,stromal cells,other
8410.0,7226.0,stromal cells,epithelial cells
7481.0,6804.0,immune cells,epithelial cells
7560.0,8950.0,epithelial cells,stromal cells
7462.0,6515.0,immune cells,epithelial cells
8888.0,6839.0,immune cells,other
9603.0,8585.0,epithelial cells,epithelial cells
7965.0,7230.0,immune cells,stromal cells
9219.0,8360.0,immune cells,immune cells
7590.0,7865.0,stromal cells,immune cells
9101.0,9137.0,immune cells,immune cells
8650.0,8749.0,immune cells,stromal cells
9598.0,7260.0,epithelial cells,other
8691.0,7640.0,stromal cells,immune cells
7518.0,7169.0,epithelial cells,other
7207.0,7822.0,stromal cells,stromal cells
8491.0,7254.0,immune cells,immune cells
7299.0,8155.0,stromal cells,stromal cells
7126.0,9481.0,stromal cells,immune cells
7291.0,6642.0,immune cells,immune cells
8324.0,8638.0,immune cells,immune cells
8053.0,6683.0,epithelial cells,other
8185.0,6828.0,epithelial cells,other
9803.0,7536.0,epithelial cells,immune cells
9502.0,6948.0,epithelial cells,other
7323.0,7216.0,immune cells,stromal cells
7979.0,9150.0,epithelial cells,other
8616.0,8199.0,immune cells,other
9120.0,9122.0,immune cells,immune cells
8624.0,8002.0,stromal cells,other
8972.0,7822.0,immune cells,immune cells
8782.0,9061.0,epithelial cells,epithelial cells
7848.0,7387.0,immune cells,other
8902.0,8364.0,immune cells,immune cells
7948.0,6872.0,epithelial cells,stromal cells
9046.0,7098.0,immune cells,other
8895.0,7769.0,immune cells,stromal cells
8533.0,7085.0,immune cells,stromal cells
8702.0,6818.0,epithelial cells,epithelial cells
9491.0,7963.0,epithelial cells,immune cells
7557.0,9127.0,immune cells,epithelial cells
8659.0,6717.0,epithelial cells,epithelial cells
8839.0,7833.0,immune cells,other
8848.0,8364.0,immune cells,immune cells
9515.0,8920.0,immune cells,epithelial cells
9023.0,9211.0,immune cells,immune cells
9827.0,7110.0,epithelial cells,epithelial cells
9832.0,8665.0,epithelial cells,immune cells
9499.0,7593.0,epithelial cells,epithelial cells
8792.0,8088.0,epithelial cells,epithelial cells
7523.0,9011.0,immune cells,immune cells
9683.0,8889.0,epithelial cells,epithelial cells
7666.0,7827.0,stromal cells,stromal cells
8782.0,7163.0,immune cells,epithelial cells
